year,statefip,age,Male,White,Black,Asian,Hispanic,HSGrad,CollegeGrad,Married,inctot,IncomeReal,CPI,EmployerIns,Medicaid,Medicare,state
1970,maine-massachusetts-new hampshire-rhode island-vermont,31.962139,.47939423,.96040219,.034632571,0,,.55067509,.090582803,.64520091,4181.626730473424,27877.512,15,,,,maine-massachusetts-new hampshire-rhode island-vermont
1971,maine-massachusetts-new hampshire-rhode island-vermont,31.918753,.47349042,.96526754,.0320324,0,.012066556,.56748569,.10249075,.62417734,4427.793840457758,28383.293,15.6,,,,maine-massachusetts-new hampshire-rhode island-vermont
1972,maine-massachusetts-new hampshire-rhode island-vermont,32.646935,.47478101,.95659673,.0411468,0,.014402437,.56985623,.11468134,.61951756,4648.638203443991,28695.297,16.200001,,,,maine-massachusetts-new hampshire-rhode island-vermont
1968,michigan-wisconsin,30.524624,.48606119,.91627002,.08207868,0,,.49102953,.06610544,.66339171,3607.433618548164,26921.146,13.4,,,,michigan-wisconsin
1969,michigan-wisconsin,30.648417,.49105006,.91844547,.076289847,0,,.50445586,.066297598,.65060574,3966.617067242776,27933.924,14.2,,,,michigan-wisconsin
1970,michigan-wisconsin,30.704803,.48516366,.91648823,.081166513,0,,.50622761,.066284895,.65345365,4273.220042949177,28488.133,15,,,,michigan-wisconsin
1971,michigan-wisconsin,30.493206,.48528981,.91300946,.084546968,0,.009898969,.52236772,.073513366,.64391482,4490.328968903437,28784.16,15.6,,,,michigan-wisconsin
1972,michigan-wisconsin,31.2992,.4882127,.91660607,.08079759,0,.009141976,.54077131,.080546461,.6423443,4680.559413690053,28892.34,16.200001,,,,michigan-wisconsin
1973,michigan-wisconsin,30.782383,.49666855,.91293055,.081874646,0,.014630051,.57601744,.085607357,.64432657,5254.042569780134,30546.758,17.200001,,,,michigan-wisconsin
1974,michigan-wisconsin,31.234301,.48245099,.91102242,.082521424,0,.016469121,.5864445,.094215669,.63131893,5658.526197724724,29625.791,19.1,,,,michigan-wisconsin
1975,michigan-wisconsin,31.663015,.48446614,.90310675,.09213189,0,.010484454,.59066284,.096080303,.6224708,6054.245697896749,29106.951,20.799999,,,,michigan-wisconsin
1976,michigan-wisconsin,31.112053,.47881356,.90901601,.087099813,0,.02342171,.6058796,.1083163,.61980522,6444.34192736991,29292.463,22,,,,michigan-wisconsin
1968,minnesota-iowa,31.014795,.49675721,.99169034,.0062829349,0,,.53825933,.086448595,.67957956,3305.295268691589,24666.383,13.4,,,,minnesota-iowa
1969,minnesota-iowa,30.774742,.4871338,.99465561,.0031670625,0,,.54974419,.082433201,.680776,3655.230528709494,25741.061,14.2,,,,minnesota-iowa
1970,minnesota-iowa,31.310467,.47873229,.9914512,.0047956631,0,,.55733335,.084444441,.66473103,3956.538210900474,26376.922,15,,,,minnesota-iowa
1971,minnesota-iowa,31.389463,.49104321,.98967332,.0063224449,0,.0030395137,.58781576,.092421994,.66973603,4156.850222882616,26646.475,15.6,,,,minnesota-iowa
1972,minnesota-iowa,32.954338,.49916327,.98183119,.012192206,0,.0044776117,.58226222,.088367611,.65772921,4273.771850899743,26381.307,16.200001,,,,minnesota-iowa
1968,nebraska-north dakota-south dakota-kansas,31.74674,.48257515,.96195799,.03671189,0,,.51461768,.073838077,.68443412,3048.282233883058,22748.375,13.4,,,,nebraska-north dakota-south dakota-kansas
1969,nebraska-north dakota-south dakota-kansas,32.290504,.49651289,.96351933,.035139486,0,,.53783685,.078995943,.6911431,3377.516795865633,23785.33,14.2,,,,nebraska-north dakota-south dakota-kansas
1970,nebraska-north dakota-south dakota-kansas,32.845119,.49985686,.96650445,.031491555,0,,.52647972,.083333336,.68169016,3646.598520249221,24310.656,15,,,,nebraska-north dakota-south dakota-kansas
1971,nebraska-north dakota-south dakota-kansas,33.69838,.48241052,.9620679,.037014376,0,.0031816736,.54516,.091130011,.67195988,3832.233697853382,24565.6,15.6,,,,nebraska-north dakota-south dakota-kansas
